Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome
331,2025-11-27,Revenue,1044,3812,1886,842,3756,0.3480439356669352,1.463948005238921,2988,597,1,1.25905677845226,0.8759237573828051,False,0.19174161896974654,1
332,2025-11-28,Asset,2144,4107,482,2480,3763,0.34713600619278,0.747380705529441,1538,1284,8,1.0532210620865752,0.8800531849654605,False,0.41659852820932136,1
333,2025-11-29,Expense,1080,3181,3499,2243,1669,0.6713059697038699,1.564201607044724,1567,2249,9,0.5269977456054038,0.9019593535418426,False,0.1991005723630417,1
334,2025-11-30,Liability,830,1721,319,1643,2870,0.508045740685579,2.844268619421893,1115,1715,5,0.5682124753186761,0.8753099398522645,False,0.14799672935404742,1
335,2025-12-01,Asset,795,2003,3672,4057,108,0.33527251369077615,0.5381743236880547,3896,3173,6,1.4262878950614157,0.8088927699736522,False,0.14084219133278822,1
336,2025-12-02,Liability,1056,2361,1597,1367,1380,0.7684869295814394,2.91462701456521,1871,1862,5,1.296454670474326,0.8429294929887411,False,0.19419460343417824,0
337,2025-12-03,Revenue,739,3338,725,3278,3506,0.2293303492075276,1.2463118047926296,2450,3288,4,1.8975781020008382,0.9668869756675378,False,0.1293949304987735,1
338,2025-12-04,Liability,2138,2333,974,2714,3985,0.5857810681035143,1.8021580484874558,2232,3467,6,0.7873172004023861,0.8556479476505797,False,0.4153720359771055,1
339,2025-12-05,Asset,4222,1229,3025,4206,1999,0.32788948378912436,2.6808164900408396,4445,520,7,1.5844678242704466,0.9506973050300217,False,0.8413736713000818,1
340,2025-12-06,Asset,900,1472,216,2585,959,0.6429771045522972,2.049199902101282,1358,2037,5,1.6075913779091935,0.8090998345081595,False,0.16230580539656583,1
341,2025-12-07,Asset,1388,3773,1294,4758,3495,0.7279875795631758,2.969492074642026,1291,1214,5,1.180023190860807,0.9760849241093019,False,0.2620605069501227,1
342,2025-12-08,Liability,4984,1844,3017,1919,937,0.6214115558676423,1.1509223415583778,3128,2296,4,1.9550848097677007,0.9949168650610176,False,0.9971381847914963,1
343,2025-12-09,Liability,3292,2926,1418,4543,3736,0.7497449434480539,2.1536109462731483,4659,1942,3,1.7905808256662232,0.8822608264448268,False,0.651267375306623,1
344,2025-12-10,Asset,4770,886,3352,1391,3716,0.6421513455184071,1.587732110650157,1825,3747,9,1.897040804969915,0.9606679880060722,False,0.9533932951757972,1
345,2025-12-11,Expense,2203,3236,1615,1408,163,0.6799012779233157,1.160727858318571,2043,3320,7,1.8687689307805977,0.8163994855169372,False,0.428659035159444,1
346,2025-12-12,Revenue,4865,3059,2722,1831,2253,0.6789408944815036,0.6594249835739625,3509,286,2,0.8468562958801951,0.9639986984783234,False,0.9728127555192151,1
347,2025-12-13,Liability,4763,915,1246,1147,3011,0.7643056429085928,1.0481716448986167,2802,3062,8,0.500066269213519,0.967517478339257,False,0.9519623875715454,1
348,2025-12-14,Liability,2009,3575,2922,2538,476,0.40782825256622984,1.0514930553496422,491,779,2,1.0254393712645071,0.8291602745649292,True,0.38900245298446445,1
349,2025-12-15,Asset,432,4311,1266,485,3199,0.4986498029280811,0.9469295014500798,2463,1930,1,1.8013341369651856,0.8606923310959295,False,0.06663941128372854,1
350,2025-12-16,Asset,4995,3601,3988,4600,2151,0.5796145821188567,2.9730633689773973,3478,710,8,1.4398434661897084,0.8022659247285807,True,0.9993867538838921,1
351,2025-12-17,Revenue,3663,2705,3489,2409,3003,0.667431309593489,2.790447288186731,2269,2528,4,1.026594038999326,0.8471664923666286,False,0.7271054783319706,1
352,2025-12-18,Expense,604,3247,2719,631,2714,0.600855082855795,1.696997489461887,896,3480,6,1.0569214926954964,0.8811239891813848,False,0.1017988552739166,1
353,2025-12-19,Revenue,3815,3187,2027,2830,1028,0.3437430820664662,0.8035400240219499,3889,1201,8,1.6522607529344493,0.9874570385754744,False,0.7581766148814391,1
354,2025-12-20,Liability,1709,2062,2707,4014,3722,0.4871832123908934,1.2181721656384874,1579,3927,2,1.0570227489338575,0.8316282168272721,False,0.3276778413736713,1
355,2025-12-21,Liability,1552,1158,469,3339,3536,0.4064951339247663,2.524923923664123,2855,1283,1,0.6336415414199446,0.9825798245835178,False,0.2955846279640229,1
356,2025-12-22,Revenue,2978,1270,3492,476,2308,0.2484541824332141,1.725670620245574,4503,2004,8,0.961144312518694,0.8193948521623682,False,0.5870809484873263,1
357,2025-12-23,Liability,3157,2057,355,540,860,0.7208401330955239,2.2607962382304425,1563,377,8,1.0679961147422876,0.9885820014456679,False,0.6236713000817662,1
358,2025-12-24,Asset,797,3241,3216,373,798,0.7759125586691693,2.1165426275797348,3260,2408,2,1.054467143380137,0.8660084008598591,False,0.1412510220768602,1
359,2025-12-25,Asset,2981,3076,1788,2739,1226,0.25689450978327755,1.2497934749371695,4257,1844,5,0.5554010478545061,0.9809362298028516,False,0.5876941946034342,1
360,2025-12-26,Liability,1560,2261,482,1426,827,0.7779695760380672,2.588365964526175,1839,1576,2,1.046021726980707,0.9102167615387343,False,0.29721995094031073,1
361,2025-12-27,Expense,4728,3381,3225,4706,2944,0.26267598518894775,1.0678274419628346,643,1259,2,1.6067686772495762,0.949019324375262,False,0.9448078495502862,1
362,2025-12-28,Asset,1264,593,2913,776,3734,0.3932673143294543,0.9202814904796337,3659,3431,1,1.5775721059863343,0.8717131687401876,False,0.2367130008176615,1
363,2025-12-29,Expense,281,2022,1274,1495,170,0.7855621723959325,0.6222506849213889,4055,1846,6,1.2569348908749522,0.9504168418562449,False,0.035772690106295996,1
364,2025-12-30,Liability,818,4252,2946,4964,1722,0.5788437348921058,2.925787790883764,2905,3995,5,1.3120459231749535,0.9166780475951793,False,0.1455437448896157,1
365,2025-12-31,Asset,3149,1171,782,3408,974,0.5046227206278888,1.5882396472272222,4175,741,2,0.991949293497197,0.9875630445385056,False,0.6220359771054783,1
366,2026-01-01,Asset,2837,4445,3056,2493,349,0.32990352780459664,2.9494669387772894,2245,386,4,1.0783602380047042,0.8539349972558549,False,0.5582583810302535,1
367,2026-01-02,Liability,1635,1425,2365,3200,1860,0.3641111752861438,1.3732479834576257,4722,1987,7,1.3229816973247233,0.8221751996696071,False,0.312551103843009,1
368,2026-01-03,Expense,4139,2737,2994,4036,855,0.7705152764393857,0.6520013598578535,4838,1085,8,0.6638979473415576,0.8843982969881953,False,0.8244071954210956,1
369,2026-01-04,Expense,4669,4262,2783,2546,3064,0.7031603901960681,0.6533172710125386,3652,3566,9,1.2160986733921126,0.8278542381842005,False,0.9327473426001636,1
370,2026-01-05,Expense,3019,1189,3877,1312,2299,0.6762674625134988,1.094490734933772,2773,2974,6,1.2271132984666977,0.904697007723423,True,0.5954619787408013,1
371,2026-01-06,Expense,1236,4048,2327,3082,236,0.4481037278349262,0.6923027515995879,4488,3790,1,1.408465397329564,0.8184148645278077,False,0.23098937040065412,1
372,2026-01-07,Revenue,3983,2956,3844,3009,3521,0.2100320620941709,1.6835104715359623,1757,3092,3,1.5899140080198357,0.9830806881238545,False,0.7925183973834833,1
373,2026-01-08,Asset,1186,3646,3753,1136,3329,0.3912277855929499,2.2479931360210683,1424,1044,4,1.1910166924633827,0.8574346874329748,False,0.22076860179885527,1
374,2026-01-09,Asset,3855,590,918,4138,3009,0.7169655840294225,2.8805613526118883,184,231,7,1.904254972872311,0.8745923216218625,False,0.7663532297628781,1
375,2026-01-10,Expense,2300,899,1877,1774,2724,0.37940676324334666,1.049166840588693,3354,927,1,1.5826821352820146,0.9747355876254602,False,0.44848732624693377,1
376,2026-01-11,Revenue,816,852,3763,1791,3523,0.5366823683814532,0.9076531848440368,3363,749,7,1.4737900297818092,0.8627647243831341,False,0.14513491414554375,0
377,2026-01-12,Expense,3905,3355,2464,648,3342,0.2926386790422382,2.9748817818796414,1563,1122,3,1.4536158615392911,0.8766762412413053,False,0.776573998364677,1
378,2026-01-13,Asset,298,3212,1287,2325,2977,0.6107818210985235,1.9979270715978337,801,3540,7,1.3329483094477372,0.8174592553919854,False,0.039247751430907606,1
379,2026-01-14,Revenue,443,3106,3134,1070,143,0.7390511116447767,1.456527440839667,896,2524,7,0.9666871019682975,0.8588021610009163,False,0.06888798037612429,1
380,2026-01-15,Liability,2984,2446,3444,4685,3047,0.6712438239242899,2.7909317816393884,4570,2015,1,0.5834072460305033,0.8098329629434656,False,0.5883074407195421,1
381,2026-01-16,Asset,3961,2023,1167,3820,2811,0.5708697715460951,1.8756253095910753,272,2998,1,1.8907513271418432,0.9831949233493116,False,0.7880212591986917,1
382,2026-01-17,Revenue,1186,616,1587,1286,2125,0.4657460549738785,2.578502297976173,2854,2841,6,1.7343997488339966,0.8953984976649818,False,0.22076860179885527,1
383,2026-01-18,Expense,4402,2930,1871,4122,1015,0.7790232212245951,2.882234338867423,1928,283,1,1.1210078817418114,0.8251545887046368,False,0.8781684382665577,1
384,2026-01-19,Expense,4870,3696,3410,4871,3503,0.7981335195491261,0.5493399221912943,4457,761,5,1.2394975536460258,0.9585568395901206,False,0.9738348323793949,1
385,2026-01-20,Liability,356,1237,490,379,303,0.5991544994371475,2.2394940235787155,1345,3511,4,1.2072128755540534,0.8340316173831573,False,0.051103843008994274,1
386,2026-01-21,Revenue,3581,3112,3868,1645,1730,0.21530341846503298,0.6054957251097999,865,2847,3,1.6701555281813176,0.9955817451215052,False,0.7103434178250204,1
387,2026-01-22,Revenue,2888,3232,439,1751,1940,0.2707424137656647,2.5246574330139167,3832,1271,8,0.6417994725680858,0.8214496727890591,False,0.5686835650040883,1
388,2026-01-23,Revenue,1892,4381,2039,4658,1952,0.6745558870477546,1.0871250360575142,2852,949,3,0.9041783243859668,0.9990130183096084,False,0.36508585445625513,1
389,2026-01-24,Asset,4036,1080,1757,1668,1930,0.6815289009542373,0.5611943875149534,2813,1154,8,0.5876281959832061,0.9959446962272176,False,0.8033524121013901,1
390,2026-01-25,Revenue,3557,726,1767,2491,1590,0.709693170461899,0.8771341710913243,1929,659,5,1.8727468931660454,0.9701183463126024,False,0.705437448896157,1
391,2026-01-26,Revenue,1839,1156,919,845,999,0.716500366799359,2.696578244629468,3955,131,1,1.4903237568989447,0.8387492032938706,False,0.35425183973834834,1
392,2026-01-27,Expense,4421,2639,3625,565,831,0.5727107032145871,1.433235619178341,2966,1739,8,1.976125290562402,0.8453344253202971,False,0.8820523303352412,1
393,2026-01-28,Asset,3357,678,2970,2803,372,0.25702409513802327,0.7550670207674985,572,1006,3,0.8980246457474733,0.8773386302026688,False,0.6645543744889616,1
394,2026-01-29,Asset,1465,2111,2179,1340,3162,0.34532193930292154,0.8523550265067379,818,3333,6,0.8026125576536878,0.8376788344997677,False,0.2778004905968929,1
395,2026-01-30,Expense,4548,4215,1825,1226,2761,0.26525962600297437,2.2364001118841172,1743,777,1,1.2164263741449994,0.863148897859252,False,0.9080130825838103,1
396,2026-01-31,Liability,109,1431,1999,1922,2081,0.4309264481005597,1.4259283834722387,767,578,6,1.261753054354511,0.8181168236283396,False,0.0006132461161079313,1
397,2026-02-01,Expense,779,2202,3990,2042,1145,0.5412064011303925,1.332074319252769,2281,2234,1,0.6674872968945489,0.991247935507522,False,0.1375715453802126,1
398,2026-02-02,Asset,3963,2537,1289,1735,162,0.405634493302928,1.1020880016831591,205,2032,5,1.584227945842432,0.8227855587583502,False,0.7884300899427636,0
399,2026-02-03,Asset,290,2617,1543,3504,3691,0.428885082232019,2.134513730248864,625,3812,4,0.8504625608112388,0.9202456307272373,False,0.03761242845461979,1
400,2026-02-04,Asset,1197,3675,392,2502,1177,0.7884409312336449,1.5503260849757712,642,449,2,0.6660568120067141,0.9107894986183632,False,0.22301717089125103,1
401,2026-02-05,Asset,211,1081,1190,2412,3210,0.5693665176923925,0.6810518032452122,271,775,9,0.6154018020741645,0.821135973250875,False,0.021463614063777597,1
402,2026-02-06,Revenue,401,4075,2547,436,2197,0.28874361942701027,2.3741296491555337,1076,3586,5,1.5209449812207791,0.8122332088330572,False,0.06030253475061324,1
403,2026-02-07,Asset,1553,3069,3231,1753,2151,0.5941431182124854,1.9404084874831593,4280,2703,2,0.8396875458206865,0.8972429035628688,False,0.2957890433360589,1
404,2026-02-08,Expense,2703,2916,2523,322,1545,0.3704149746251221,2.783432655464399,793,3362,6,1.2412022882505,0.9695067774574968,False,0.5308667211774325,1
405,2026-02-09,Asset,1456,2676,3992,3524,715,0.24983984214262536,1.7989859382339741,1606,1664,7,1.8307347596869201,0.846519342056199,False,0.2759607522485691,1
406,2026-02-10,Liability,1467,2412,1454,4883,890,0.4058664174202678,2.288196032354928,3172,283,3,1.3747687114479015,0.8337111050630779,False,0.2782093213409648,1
407,2026-02-11,Liability,3086,2061,326,2511,1683,0.24181652229767656,1.0813533372496373,1956,697,7,1.5178722971774625,0.8045167423769014,False,0.6091578086672118,1
408,2026-02-12,Expense,3495,1326,2338,3137,3473,0.42754838901639003,1.2728822224871772,1420,3144,3,1.1217131057967624,0.9726509313176332,False,0.6927636958299264,1
409,2026-02-13,Liability,4558,2263,2117,3312,791,0.2810077402891785,1.086103405387386,1197,3477,3,1.291032424112081,0.8463057077711296,False,0.9100572363041701,1
410,2026-02-14,Liability,2899,1430,2518,2733,2097,0.26574204028181486,1.7054018616454545,2779,1483,9,0.9564589861308678,0.8589607617336967,False,0.570932134096484,1
411,2026-02-15,Expense,1953,1500,732,4881,910,0.5913237396072921,1.7551839752938299,354,1281,8,0.5849617143516879,0.9186622592601544,False,0.3775551921504497,1
412,2026-02-16,Asset,2805,3724,974,4544,2789,0.6257741384593154,0.5559962992150015,1350,2864,9,0.8735005463457903,0.8168375103054255,False,0.5517170891251022,1
413,2026-02-17,Asset,1170,3254,2726,1331,2162,0.35881993245564825,1.0892930548768822,2613,645,4,1.9772002977372023,0.9269667586380692,False,0.21749795584627965,1
414,2026-02-18,Asset,2888,1807,745,2092,1934,0.22601086141891555,1.9406084331753342,4633,3243,1,1.9617069553721587,0.8669840943026222,False,0.5686835650040883,1
415,2026-02-19,Asset,4959,1955,2923,2106,402,0.7020045293400108,1.9195611853119183,2644,1845,3,1.360366943942589,0.8408873436883892,False,0.9920278004905969,1
416,2026-02-20,Liability,2076,4466,2125,4310,3115,0.4922402297974322,2.557985778688199,2695,1598,9,0.5935028354586396,0.8099063905953082,False,0.4026982829108749,1
417,2026-02-21,Liability,3638,765,2224,1127,893,0.2529575319795436,0.7231967304020119,391,2168,6,1.4682099460193976,0.924773100133387,False,0.7219950940310711,1
418,2026-02-22,Asset,2406,1020,3759,3794,3287,0.654348393778321,2.293619181227755,2469,1769,1,1.8108794675514563,0.9093487551598124,False,0.47015535568274736,1
419,2026-02-23,Asset,1719,1249,1405,2701,2237,0.47592445746004286,1.840834429816762,3439,1452,9,0.5811170497052998,0.8350193623889899,False,0.32972199509403105,1
420,2026-02-24,Revenue,577,675,3492,3907,2321,0.4034082143302239,2.684274428916539,3602,1281,3,0.6054400003189659,0.8512718653646052,False,0.09627964022894522,1
421,2026-02-25,Revenue,2515,2435,302,2660,1069,0.5995839433091292,1.8486356351676154,2684,2838,2,1.583272010923836,0.8899405280644815,False,0.49243663123466885,1
422,2026-02-26,Asset,2354,1421,1150,744,2757,0.2597575136172275,1.849035427088291,3949,807,6,1.4073925380667907,0.8804951998425776,False,0.45952575633687653,1
423,2026-02-27,Liability,229,1394,1513,4244,3438,0.2991917253606664,2.4458406330476903,3364,1553,6,1.2544253152776612,0.8779295790844122,False,0.025143090760425185,1
424,2026-02-28,Liability,1988,3854,653,382,2555,0.23132791324375224,0.8727307418776891,1689,3400,4,1.632295623586,0.9686203096633681,False,0.3847097301717089,1
425,2026-03-01,Expense,558,3967,2446,2357,697,0.5274368217704675,1.7059296583405221,2294,1287,7,1.47434925988938,0.9457499687937831,False,0.09239574816026165,1
426,2026-03-02,Expense,4252,4368,3233,4521,200,0.3307859343754531,2.097184185465343,944,145,3,0.984479498237745,0.9915614433367684,False,0.8475061324611611,1
427,2026-03-03,Asset,1144,854,3181,4731,1189,0.5623386595861599,2.751899047524932,1874,3045,8,1.9437384715362478,0.8599080302632209,False,0.21218315617334424,1
428,2026-03-04,Expense,2289,1999,1571,1552,3147,0.5680025302957035,2.7802079133982547,1389,1232,6,1.9608194993662151,0.8111927366116044,False,0.44623875715453803,1
429,2026-03-05,Revenue,695,727,3955,3888,1443,0.38883350147688145,2.0641175839796997,2263,2850,7,0.7757840787061694,0.9081258036699672,False,0.12040065412919052,1
430,2026-03-06,Liability,4631,2727,3603,2323,3783,0.592866448095586,0.5579321291427157,807,3138,8,0.8644674298144437,0.8596626846852068,False,0.9249795584627964,1
431,2026-03-07,Revenue,299,2131,3865,3488,2245,0.2749883093207718,2.0872375058117427,1052,3849,1,1.1366429390149344,0.9640097572308677,False,0.03945216680294358,1
432,2026-03-08,Expense,4854,2012,1030,4507,2206,0.30393608145663037,0.5191123136405214,1439,2807,5,0.6528450225648831,0.8089018782395415,False,0.9705641864268193,1
433,2026-03-09,Asset,4772,4355,2227,2747,2616,0.28041277062221714,2.4251582424845965,3453,1487,8,1.0261651048725338,0.9452711389925079,False,0.9538021259198691,1
434,2026-03-10,Revenue,1359,1185,428,3029,1895,0.4238720019577681,2.703506345757226,2712,2939,7,1.6313181580939888,0.8124004219851974,False,0.2561324611610793,1
435,2026-03-11,Revenue,1290,1930,3491,552,1467,0.20810809769612537,1.1043317868619442,4837,1041,8,1.2656178099893352,0.9752890663565512,False,0.24202780049059688,1
436,2026-03-12,Liability,591,1765,3123,2760,610,0.6563597990083831,1.508335698572265,2461,2810,8,0.6337974225494296,0.9562878428389723,False,0.0991414554374489,1
437,2026-03-13,Liability,4509,2712,2461,1448,1127,0.34021145401268577,2.9185747294106377,1101,1008,5,1.5262412756193036,0.9549444749155362,False,0.9000408830744072,1
438,2026-03-14,Asset,3844,3189,833,2359,3073,0.4801707617355098,1.4563841501259072,122,1068,1,1.766136248051231,0.96608569637348,True,0.7641046606704824,1
439,2026-03-15,Expense,2096,2478,624,4959,2714,0.3557306341819053,0.7509401102076605,158,2456,1,0.9624761155383599,0.9472968434176354,False,0.4067865903515944,1
440,2026-03-16,Asset,2992,1656,2865,481,1392,0.5423418589256298,1.439257017676351,4871,2195,9,0.8125560349648491,0.828596068096517,False,0.5899427636958299,1
441,2026-03-17,Asset,726,3402,2845,896,614,0.5757819814140503,1.9888946840573267,892,3129,7,1.862668599658773,0.8095165329694847,False,0.1267375306623058,1
442,2026-03-18,Revenue,4985,3412,942,3096,922,0.6324460426097949,1.9395944251323671,3283,2217,5,0.6499791451181183,0.9270127794910221,False,0.9973426001635323,1
443,2026-03-19,Expense,957,855,2030,1255,568,0.48999324028442887,2.1733335375911147,2934,2983,3,1.768351607215109,0.9667603516749762,False,0.1739574816026165,1
444,2026-03-20,Liability,3585,2912,2672,3555,1561,0.7644504482717487,2.2838257597583658,3683,1487,2,0.8383908371347135,0.9520701967826364,False,0.7111610793131643,1
445,2026-03-21,Liability,3433,975,873,2734,3668,0.6265209592301917,2.9962268802410983,4433,714,2,0.8866921784200453,0.8014146088567848,False,0.6800899427636958,1
446,2026-03-22,Expense,4632,806,3589,4471,287,0.5354791150460119,1.3670316132648137,181,3945,4,0.5755904340402214,0.895403054825713,False,0.9251839738348324,1
447,2026-03-23,Expense,1288,751,2001,397,2940,0.500746479847564,2.1924630143515804,1037,3775,1,1.748397769807538,0.9603482927666751,False,0.24161896974652494,1
448,2026-03-24,Liability,1204,2974,464,419,3256,0.2302860369639479,1.3691419333378199,1356,3352,8,1.4403224057263415,0.8125154829490389,False,0.22444807849550286,1
449,2026-03-25,Expense,4720,2591,3780,4194,2072,0.4873330261891243,1.721822259955486,2819,3976,7,0.6028492185043899,0.8839622988707079,False,0.9431725265739984,1
450,2026-03-26,Liability,3990,3734,3919,4610,1752,0.2719074208280735,2.4416366807818495,2569,2326,4,1.5847260475868739,0.8600670143044454,False,0.7939493049877351,1
451,2026-03-27,Expense,1288,862,1165,4739,3857,0.34809031502724797,0.6546549635280853,4585,1357,8,1.157757316828934,0.8705563967529202,False,0.24161896974652494,1
452,2026-03-28,Expense,2665,4111,2395,1507,3589,0.28853878536483707,2.765942385330635,3382,121,1,0.8284497521582985,0.9133110307410621,False,0.5230989370400654,1
453,2026-03-29,Revenue,2422,4319,699,2643,2203,0.38615462998422073,1.9049364859036004,2139,1706,8,0.8756117324567231,0.9417298143686218,False,0.473426001635323,1
454,2026-03-30,Asset,498,1485,3827,1315,878,0.7601601235494402,1.0044178890091788,4388,2598,9,1.3544568896545266,0.9972257456618516,False,0.08013082583810302,1
455,2026-03-31,Revenue,1955,861,335,1726,2055,0.7365269182870529,0.8342663146721694,4605,2670,1,0.8086544566360928,0.8831533820644595,False,0.3779640228945217,1
456,2026-04-01,Expense,2676,4167,1263,3574,721,0.3517803232768305,0.6276502379305446,475,372,3,1.9764701856426783,0.8255671916087173,False,0.5253475061324612,1
457,2026-04-02,Revenue,4206,3025,1566,1803,2700,0.3047421498518811,2.0991944115157883,1665,2951,7,0.9677850447340415,0.8628829271336471,False,0.8381030253475061,1
458,2026-04-03,Liability,4711,655,2638,988,956,0.6698432082003805,1.3505558924682877,2248,2683,9,1.6767561574434902,0.9147441636262021,False,0.9413327882256746,1
459,2026-04-04,Revenue,3581,4194,336,1231,2870,0.40016108895859115,2.576757632285624,3681,2923,3,1.5260783208803612,0.9100444449416522,False,0.7103434178250204,1
460,2026-04-05,Revenue,4991,667,2419,817,203,0.6888063951593788,2.134536207833524,3284,3429,7,1.4135800463588462,0.9998372380361791,False,0.9985690923957482,1
461,2026-04-06,Asset,1157,2523,2482,2164,2804,0.41956877355952055,1.2362728198174144,2371,3995,2,1.7724159119582836,0.815828598659723,False,0.21484055600981194,1
462,2026-04-07,Asset,3682,957,1179,2913,2151,0.45988324831185423,2.549145851241186,982,1836,3,1.7189437478903355,0.9771606714181434,False,0.7309893704006541,1
463,2026-04-08,Asset,1118,4136,2072,2346,2714,0.3598977299792937,1.715257611358125,4537,843,8,1.5117435122685465,0.920725968094984,False,0.20686835650040883,1
464,2026-04-09,Expense,3248,2767,1141,4209,3673,0.61344140267899,1.1239615982994475,2326,1736,7,1.3175312429768082,0.9514432813463626,False,0.6422730989370401,1
465,2026-04-10,Revenue,4561,3902,2003,1317,1247,0.5656188687944819,1.8624355893102722,1336,1572,2,1.662418226790731,0.9707924081672987,False,0.910670482420278,1
466,2026-04-11,Liability,563,717,1476,352,3445,0.7322430414676595,0.5976723995200274,3624,1435,6,1.7572324179744123,0.835093535850537,False,0.09341782502044153,1
467,2026-04-12,Liability,1034,4298,1966,4927,1278,0.5336916661440243,1.59251027749839,2301,3397,7,1.9623054855530702,0.8471332489749597,False,0.18969746524938674,1
468,2026-04-13,Revenue,3170,3845,203,1380,186,0.49529949945649315,1.5261753656940253,4365,2113,7,1.1263983845778327,0.9210177737362311,False,0.6263286999182338,1
469,2026-04-14,Expense,3179,2533,3619,2886,2275,0.4276236194081646,0.8711048946326114,870,2077,6,1.1670909705946826,0.8185942809886764,False,0.6281684382665577,1
470,2026-04-15,Liability,3619,2362,910,3878,597,0.2588965563570386,1.8716861007855137,216,3232,5,1.6906547540420944,0.8100477699072323,False,0.7181112019623875,1
471,2026-04-16,Liability,3845,2784,372,1952,2075,0.4306219357058258,1.3570358871535668,4370,206,7,1.1772564640774674,0.9183167308342902,False,0.7643090760425184,1
472,2026-04-17,Revenue,4821,2861,894,1854,619,0.3700719754718544,2.590097755396402,3285,3684,9,1.996407983520093,0.979897767048001,False,0.963818479149632,1
473,2026-04-18,Asset,4269,2969,3648,4042,2971,0.32327838495394245,1.3820617911611972,4311,3253,9,0.5392743572207273,0.9177635507858384,False,0.8509811937857726,1
474,2026-04-19,Liability,137,661,1184,4090,3186,0.4172095007812151,1.8934853469413522,1753,313,5,1.8229364509651675,0.899294760223525,False,0.006336876533115291,1
475,2026-04-20,Asset,3689,3458,3506,2666,1000,0.5138945850809744,2.9347224881179623,4314,1419,3,1.5112039529270147,0.9148928911004921,False,0.732420278004906,1
476,2026-04-21,Liability,3762,1919,1420,4843,2460,0.21856222492383626,1.2935352737734203,1049,3097,8,1.4951782451136924,0.8399981980263245,False,0.7473426001635323,1
477,2026-04-22,Revenue,1850,4066,1996,3598,3328,0.748943869960051,2.9085210803193577,1702,2219,4,0.8174990158501937,0.8077210483716732,False,0.3565004088307441,1
478,2026-04-23,Expense,2211,1091,1519,381,2469,0.4594807970889553,1.8564061439376365,809,1444,8,1.4391339025428747,0.9464525563641376,False,0.4302943581357318,1
479,2026-04-24,Asset,472,3061,3319,3287,3011,0.33731124521730227,2.9952252222950606,3284,3207,7,1.8212726684722937,0.8331446575445044,False,0.07481602616516762,1
480,2026-04-25,Asset,2686,2288,1959,1600,1988,0.4726180613560188,0.9938862058979981,4535,159,5,0.6342879965884727,0.9873995274206437,False,0.5273916598528209,1
481,2026-04-26,Asset,3123,2766,3698,2717,1543,0.32917980762687576,1.301493501346537,861,1381,1,0.5442085732490736,0.9714552050890437,False,0.616721177432543,1
482,2026-04-27,Revenue,3365,1723,399,4707,1723,0.2742004218885585,1.114137734999606,3280,2855,8,0.9683177668070497,0.9826521803033021,False,0.6661896974652494,1
483,2026-04-28,Liability,1934,3531,2579,1238,3285,0.24945817032348247,2.571026298798881,2790,1070,7,0.7036727247565346,0.9406574675502869,False,0.37367130008176613,1
484,2026-04-29,Revenue,4413,4479,1529,4014,2941,0.5260271934330742,2.0060065857361633,671,3577,1,1.861450537425784,0.850339780020484,False,0.8804170073589533,1
485,2026-04-30,Revenue,3558,712,3655,2849,2660,0.43452039137982773,0.8603752323682596,795,669,6,0.8204565187133115,0.823981601344185,False,0.705641864268193,1
486,2026-05-01,Liability,4615,4314,1607,3473,2394,0.5708316818677495,1.9961734960994133,2599,1958,9,0.7383216510696815,0.9184089223582825,False,0.9217089125102208,1
487,2026-05-02,Expense,3348,3572,2923,1392,2173,0.7564458141265056,1.0375241342850892,2083,3075,5,1.1667699686746977,0.8708177418322196,False,0.6627146361406377,1
488,2026-05-03,Asset,758,533,2408,1112,1943,0.5799891624761664,0.5476268482016005,499,1688,5,0.6470142483510288,0.9927939353183957,False,0.13327882256745707,1
489,2026-05-04,Revenue,4416,2038,544,2908,1823,0.30121594767106213,0.6490312746872422,1402,1397,4,0.6636371364124015,0.9082244681150657,False,0.8810302534750614,0
490,2026-05-05,Revenue,2968,4058,1151,2984,1729,0.5586037231037713,1.7450065581846936,1487,3036,9,0.5679419565455905,0.8173868154141959,False,0.5850367947669665,1
491,2026-05-06,Liability,2673,3609,592,2001,1202,0.7178744914555502,1.2155247349775362,2892,3461,6,1.4342755046498548,0.869951578575976,False,0.5247342600163533,1
492,2026-05-07,Expense,4471,1473,1885,4530,2401,0.7970511067139474,1.7191312922845519,2649,2113,3,1.6356431346431846,0.8866041307190803,False,0.8922730989370401,1
493,2026-05-08,Asset,1954,3900,3109,2877,899,0.6235427331846668,1.2992361128827639,1651,3093,6,1.4627779934787963,0.9994252042073523,False,0.3777596075224857,0
494,2026-05-09,Revenue,3740,2754,1656,2466,2674,0.44150269953444554,1.9785542350804421,1508,536,1,1.1569014415929566,0.912101971981931,False,0.7428454619787408,1
495,2026-05-10,Liability,417,3951,2785,741,3644,0.30679303572436195,1.0230662503529073,1491,2215,8,0.6742039042589876,0.9131273120393912,False,0.06357318070318888,1
496,2026-05-11,Liability,3740,3079,3105,2198,2131,0.49630894611978155,1.0498665524853097,2990,1628,3,1.8921170109549115,0.8704807535487226,False,0.7428454619787408,1
